id,total_occupancy,total_bedrooms,total_bathrooms,home_type,summary,address,has_tv,has_kitchen,has_air_con,has_heating,has_internet,price,owner_id,latitude,longitude,available_from,available_until
4707,3,4,2,shared,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.,7645 Talmadge Terrace,false,true,true,false,false,608.78,8,29.276391,109.709717,09/07/2022,11/11/2022
4708,2,1,3,shared,Vestibulum rutrum rutrum neque.,48315 Caliangt Circle,true,true,false,false,false,151.03,10,22.529403,103.93935,09/19/2022,10/18/2022
4709,1,1,3,apartment,Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,61372 Morningstar Terrace,true,false,false,true,true,966.11,6,50.7576138,14.5555639,09/18/2022,10/13/2022
4710,5,3,5,shared,Nulla facilisi.,75014 Rutledge Plaza,true,true,true,false,false,128.25,8,-2.7389977,-78.8458135,09/05/2022,12/30/2022
4711,3,4,4,rv,In hac habitasse platea dictumst.,8857 West Trail,false,false,false,false,true,446.67,1,39.7083252,20.7237136,09/16/2022,12/08/2022
4712,1,3,3,condo,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.,42 Nevada Road,true,true,true,false,false,272.12,3,10.0307694,-85.2294397,09/19/2022,10/23/2022
4713,2,3,2,rv,Suspendisse accumsan tortor quis turpis.,1643 7th Lane,false,true,false,false,true,472.07,3,31.5033912,31.8410083,09/21/2022,10/16/2022
4714,1,3,5,rv,Nunc rhoncus dui vel sem. Sed sagittis.,443 Stang Pass,false,true,false,true,false,683.26,8,37.0594675,-120.8204617,09/14/2022,11/23/2022
4715,2,4,2,rv,Quisque ut erat.,0 Basil Avenue,true,true,false,false,false,126.0,1,-26.9378218,-58.6599899,09/11/2022,11/06/2022
4716,5,3,3,mansion,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,7 Killdeer Lane,false,true,true,false,false,251.99,9,38.4112661,140.3538627,09/01/2022,12/03/2022
4717,4,5,2,condo,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",6371 5th Hill,false,true,true,true,true,26.52,10,49.9912948,17.960745,09/17/2022,10/29/2022
4718,4,5,1,rv,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",118 Sheridan Lane,true,true,true,true,false,73.81,1,-41.2219337,174.8714559,09/14/2022,12/07/2022
4719,1,5,2,apartment,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",0 Green Hill,true,false,true,false,true,338.72,5,30.5619807,49.1727178,09/11/2022,11/07/2022
4720,1,5,1,cabin,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",1712 Aberg Avenue,false,false,true,true,false,198.63,1,55.7165288,37.784921,09/08/2022,12/16/2022
4721,1,5,1,rv,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,81585 Summit Way,true,false,false,false,true,997.45,9,18.029454,33.9917222,09/03/2022,11/09/2022
4722,2,1,3,shared,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,9 Graceland Way,true,false,true,false,false,224.76,5,51.0969,41.6252,09/14/2022,11/20/2022
4723,4,4,3,shared,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",5731 Summer Ridge Terrace,true,true,false,false,false,85.29,3,52.793043,18.231232,09/10/2022,12/17/2022
4724,5,5,4,cabin,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",2649 Lawn Crossing,false,true,true,true,false,161.44,2,31.221597,121.409352,09/18/2022,11/29/2022
4725,3,1,4,hotel,Morbi quis tortor id nulla ultrices aliquet.,453 Mosinee Road,true,true,true,false,true,776.54,7,33.8305244,-4.8353154,09/16/2022,10/17/2022
4726,4,4,3,rv,Morbi a ipsum.,729 Anniversary Crossing,true,false,false,true,true,793.44,9,35.520197,105.728077,09/03/2022,12/12/2022
4727,5,5,3,cabin,Etiam pretium iaculis justo.,6487 Hanson Trail,false,false,false,false,true,50.36,1,-7.2752365,106.9860384,09/04/2022,12/09/2022
4728,3,5,4,apartment,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,599 Hollow Ridge Street,true,true,false,true,true,115.64,10,46.0285851,-73.4499872,09/19/2022,10/22/2022
4729,1,2,5,mansion,Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.,16 Hollow Ridge Alley,false,false,false,true,true,201.03,8,32.643215,110.767599,09/14/2022,11/04/2022
4730,1,2,3,mansion,Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,212 Ridgeview Center,false,false,true,false,true,918.07,7,-8.3654775,113.5371368,09/22/2022,12/13/2022
4731,5,3,1,apartment,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",6 Washington Crossing,true,false,true,false,true,172.52,5,23.365556,116.70345,09/13/2022,10/28/2022
4732,5,5,5,condo,Mauris ullamcorper purus sit amet nulla.,06210 Dennis Terrace,true,false,false,false,true,341.15,4,0.1840524,100.1255164,09/15/2022,10/14/2022
4733,4,1,1,apartment,Phasellus in felis. Donec semper sapien a libero.,6 Del Mar Park,true,true,true,true,false,269.23,6,-17.5467442,-65.8412017,09/14/2022,11/18/2022
4734,3,5,3,hotel,In congue.,61748 Bartillon Park,false,true,true,false,false,263.7,6,45.965631,121.86699,09/15/2022,11/15/2022
4735,5,5,4,condo,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",0 Randy Parkway,true,false,false,true,true,938.37,6,35.86166,104.195397,09/21/2022,10/28/2022
4736,2,5,3,apartment,Maecenas pulvinar lobortis est. Phasellus sit amet erat.,01903 Pepper Wood Trail,true,false,false,true,true,468.86,5,32.862316,35.365253,09/03/2022,10/11/2022
4737,2,4,4,hotel,Phasellus in felis. Donec semper sapien a libero. Nam dui.,87146 Morningstar Crossing,true,true,false,false,true,155.78,8,25.362088,118.691608,09/10/2022,12/21/2022
4738,3,3,2,apartment,Phasellus in felis. Donec semper sapien a libero.,67609 Cardinal Center,false,true,true,true,true,154.24,1,30.741991,121.341969,09/22/2022,11/12/2022
4739,4,5,1,shared,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",2 Linden Street,false,true,true,false,false,114.03,9,14.5640576,121.1325639,09/20/2022,10/27/2022
4740,3,5,1,cabin,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,883 Vahlen Lane,true,true,true,true,false,421.27,6,-6.8898398,111.8330106,09/15/2022,11/12/2022
4741,3,2,1,cabin,In eleifend quam a odio.,9017 Erie Terrace,false,true,false,false,false,664.54,2,-0.3030988,36.080026,09/13/2022,11/19/2022
4742,3,1,2,hotel,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,03017 Mallory Lane,true,true,false,true,true,828.22,1,52.5010192,48.0923303,09/22/2022,12/12/2022
4743,5,5,4,cabin,Suspendisse accumsan tortor quis turpis. Sed ante.,54080 Prairieview Plaza,true,true,true,true,true,739.58,10,45.0052663,41.1199008,09/21/2022,12/04/2022
4744,1,2,1,condo,Fusce consequat. Nulla nisl. Nunc nisl.,66 Grayhawk Hill,true,false,true,false,true,122.85,4,64.0615492,23.6542166,09/18/2022,11/18/2022
4745,4,5,1,apartment,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",030 Lerdahl Court,true,true,false,true,true,98.63,3,40.4579077,-7.845845,09/16/2022,12/05/2022
4746,5,2,5,hotel,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,41 Tony Terrace,true,false,false,true,true,689.38,6,-8.334487,-74.562548,09/11/2022,11/21/2022
4747,3,3,4,hotel,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",8792 Oak Valley Terrace,false,false,false,false,true,688.72,7,28.231564,109.621875,09/17/2022,11/27/2022
4748,4,5,4,shared,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",67469 Ridgeway Drive,false,true,false,false,false,738.59,7,29.082103,111.06586,09/15/2022,10/06/2022
4749,4,5,4,hotel,Donec ut dolor.,24461 Debra Way,false,true,false,false,true,630.2,8,56.93333,49.15361,09/18/2022,12/17/2022
4750,5,2,5,mansion,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",1467 Melrose Center,false,false,true,true,true,299.6,7,50.1069802,20.6303821,09/08/2022,12/23/2022
4751,4,3,1,condo,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",8 Bashford Terrace,false,true,true,false,true,470.07,10,42.26667,24.55,09/09/2022,10/02/2022
4752,4,2,4,condo,Pellentesque at nulla.,8676 Sugar Trail,false,true,true,true,true,992.5,1,16.70056,44.41454,09/04/2022,12/30/2022
4753,3,5,2,rv,Donec quis orci eget orci vehicula condimentum.,4790 Arizona Park,false,true,false,false,false,40.44,1,-3.9164982,119.7397084,09/05/2022,10/14/2022
4754,3,1,3,cabin,Phasellus id sapien in sapien iaculis congue.,22 Brickson Park Plaza,false,true,false,false,true,423.61,4,14.7579513,100.0975221,09/21/2022,11/19/2022
4755,3,2,1,shared,Maecenas pulvinar lobortis est. Phasellus sit amet erat.,28 Gateway Point,true,false,false,true,false,606.5,5,49.7549498,21.8253619,09/05/2022,12/16/2022
4756,4,2,4,hotel,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,642 Waywood Terrace,false,false,true,true,false,151.79,4,-24.3273656,-50.6139816,09/03/2022,10/22/2022
4757,1,5,2,mansion,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,9 Grim Court,true,true,false,false,false,636.48,6,44.2120433,15.4790862,09/12/2022,11/10/2022
4758,4,2,3,shared,Curabitur in libero ut massa volutpat convallis.,4 Upham Terrace,true,true,false,false,false,709.93,6,28.6882677,77.1349293,09/11/2022,12/24/2022
4759,2,2,2,condo,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",610 Sunbrook Trail,false,false,true,false,true,455.08,10,48.8693156,2.3501981,09/17/2022,12/09/2022
4760,1,1,3,mansion,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,349 Merry Trail,true,false,true,false,true,414.04,6,47.2806309,39.7431061,09/17/2022,10/06/2022
4761,2,4,1,apartment,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",8549 Main Pass,true,true,false,true,true,448.75,7,-7.8794782,-35.4551534,09/18/2022,10/14/2022
4762,5,5,5,cabin,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0 Dovetail Center,false,true,false,true,true,32.11,5,46.711547,38.2755861,09/17/2022,11/26/2022
4763,1,5,2,cabin,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",9755 Village Point,true,true,true,true,false,253.51,2,13.8015693,121.1498452,09/03/2022,12/21/2022
4764,4,3,1,hotel,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",819 Dayton Center,true,false,false,false,true,330.29,2,18.0354673,-76.7195828,09/08/2022,12/20/2022
4765,4,4,5,shared,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",2 Hazelcrest Parkway,false,false,true,true,false,480.38,9,-8.557437,114.0369075,09/08/2022,10/12/2022
4766,1,2,4,condo,In quis justo. Maecenas rhoncus aliquam lacus.,4 Brickson Park Plaza,true,true,false,true,false,867.67,4,5.3599517,-4.0082563,09/07/2022,10/03/2022
4767,5,2,5,apartment,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",1195 Homewood Junction,false,false,true,false,true,855.79,5,-20.6670494,-42.8618635,09/15/2022,10/21/2022
4768,1,5,1,apartment,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,19 Hansons Way,false,true,true,false,false,720.2,2,47.3920847,8.5382066,09/01/2022,10/30/2022
4769,2,4,1,shared,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",73 Merry Crossing,true,true,false,true,false,434.12,9,49.4580118,57.4206897,09/02/2022,10/24/2022
4770,5,1,2,apartment,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",4972 Ohio Road,false,false,true,true,true,124.94,3,37.7779611,-8.0102678,09/13/2022,12/29/2022
4771,2,3,5,condo,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",52739 5th Point,false,false,true,false,false,979.54,1,-14.2908,-72.044647,09/03/2022,10/22/2022
4772,1,3,3,hotel,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,7781 Straubel Street,false,false,true,false,false,679.86,9,29.291779,112.666947,09/14/2022,10/03/2022
4773,4,3,5,hotel,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",1685 Steensland Trail,false,false,false,false,false,443.67,4,-7.541449,111.8956112,09/09/2022,12/06/2022
4774,2,1,2,condo,Proin at turpis a pede posuere nonummy. Integer non velit.,610 Becker Lane,false,false,true,false,true,270.09,9,30.73892,92.174161,09/08/2022,11/18/2022
4775,1,5,3,apartment,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,927 Londonderry Place,false,true,false,true,true,44.65,5,39.099722,121.703208,09/09/2022,11/28/2022
4776,3,3,5,cabin,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",6 Jay Parkway,true,true,true,true,true,967.92,7,44.774428,19.5121851,09/17/2022,12/09/2022
4777,2,3,2,shared,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",60605 Scofield Court,false,true,true,true,true,922.62,10,40.644621,122.509131,09/11/2022,10/04/2022
4778,1,3,4,hotel,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.,974 Fair Oaks Alley,false,false,false,true,true,176.43,9,-34.5890239,-58.4297385,09/04/2022,10/22/2022
4779,1,3,1,condo,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",03 Monica Way,false,true,false,false,true,916.44,3,14.5700525,121.021201,09/07/2022,12/18/2022
4780,3,2,4,rv,Integer ac neque. Duis bibendum.,50 Lillian Parkway,false,true,true,true,true,94.68,8,47.5155739,40.8140313,09/07/2022,10/10/2022
4781,4,3,5,hotel,Nunc purus. Phasellus in felis. Donec semper sapien a libero.,9173 Russell Park,true,false,true,false,false,307.65,10,-8.1018542,112.0922743,09/05/2022,11/14/2022
4782,5,3,2,apartment,Aliquam erat volutpat.,7749 Shasta Pass,true,true,true,false,true,318.68,3,25.431829,119.015255,09/22/2022,11/08/2022
4783,1,3,3,mansion,Fusce consequat.,8760 Shelley Street,false,true,true,false,false,882.56,5,30.8273337,74.1000849,09/09/2022,11/10/2022
4784,1,1,5,shared,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",46 Hovde Parkway,false,false,true,false,false,323.06,6,12.7360955,123.9014967,09/18/2022,10/28/2022
4785,5,3,2,apartment,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",9440 Miller Parkway,false,true,false,true,false,940.39,2,27.0568,27.96979,09/21/2022,12/04/2022
4786,4,5,3,rv,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,0 Redwing Junction,false,false,false,true,false,175.03,2,37.7621762,-25.5651478,09/04/2022,12/09/2022
4787,5,1,3,shared,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.,1 Raven Terrace,false,false,false,true,false,255.11,9,41.4066243,-73.4077076,09/03/2022,10/07/2022
4788,3,5,4,shared,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,30 Granby Street,true,true,false,true,false,230.09,1,20.5200611,104.5917494,09/07/2022,12/03/2022
4789,1,3,2,condo,Phasellus sit amet erat. Nulla tempus.,58602 Oak Valley Crossing,false,false,true,true,false,23.44,3,10.4179921,122.8801918,09/21/2022,12/11/2022
4790,3,2,4,rv,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",0 Boyd Place,true,true,true,false,false,850.59,3,43.486492,16.5996595,09/10/2022,10/27/2022
4791,5,5,2,cabin,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",9220 Homewood Avenue,true,false,true,false,true,347.03,10,59.9715263,18.6031762,09/10/2022,12/13/2022
4792,3,2,2,cabin,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.,4476 Hudson Terrace,false,true,true,true,true,737.87,2,31.648038,113.229941,09/13/2022,12/20/2022
4793,2,5,3,hotel,Nulla tempus.,27735 Dapin Court,true,false,false,false,true,432.24,8,57.4249887,60.0526098,09/09/2022,11/14/2022
4794,5,3,3,condo,Pellentesque ultrices mattis odio.,081 Mallard Point,true,false,false,false,true,820.64,6,45.7397125,4.8372255,09/09/2022,12/09/2022
4795,4,3,2,rv,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.,0 Golf Course Junction,false,true,false,true,false,64.51,10,48.9046915,16.8160548,09/18/2022,10/06/2022
4796,3,3,1,hotel,Aliquam sit amet diam in magna bibendum imperdiet.,9851 Sheridan Plaza,true,true,true,true,true,841.63,3,35.9438023,68.7095356,09/14/2022,11/02/2022
4797,2,3,1,condo,Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.,708 Schlimgen Street,false,true,true,false,false,408.78,8,52.9490114,22.9564233,09/12/2022,12/15/2022
4798,2,2,4,condo,Nullam varius.,80 Fairfield Park,false,false,true,true,true,645.55,8,31.533333,-4.466667,09/03/2022,10/28/2022
4799,2,1,3,shared,Etiam vel augue. Vestibulum rutrum rutrum neque.,6553 Hauk Street,false,false,true,true,false,966.42,7,37.2422863,-121.7309452,09/22/2022,12/23/2022
4800,1,4,2,mansion,Vestibulum ac est lacinia nisi venenatis tristique.,6751 Meadow Vale Center,false,true,false,false,false,395.98,5,48.911035,2.16555,09/21/2022,12/28/2022
4801,3,1,5,rv,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",65 Delladonna Junction,false,false,false,false,true,146.36,8,39.635068,117.515189,09/02/2022,10/22/2022
4802,1,3,5,apartment,Sed accumsan felis. Ut at dolor quis odio consequat varius.,9 Milwaukee Park,false,true,false,false,true,351.13,1,59.82941,30.1775921,09/19/2022,11/28/2022
4803,5,5,4,rv,Aliquam sit amet diam in magna bibendum imperdiet.,8 Ronald Regan Road,true,true,true,false,true,456.58,9,45.2303117,20.2078344,09/09/2022,10/10/2022
4804,1,3,1,apartment,Morbi a ipsum.,6365 Pawling Trail,true,false,true,false,true,882.55,8,54.98806,35.31083,09/16/2022,11/14/2022
4805,3,3,1,apartment,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,6 Waxwing Pass,true,true,true,true,false,135.4,8,48.0762327,-0.7609009,09/03/2022,12/06/2022
4806,5,5,1,rv,Cras in purus eu magna vulputate luctus.,8259 Forster Drive,true,false,true,false,false,162.49,4,36.8456427,54.4393363,09/06/2022,10/17/2022
4807,2,3,5,condo,Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.,732 Park Meadow Junction,true,false,true,false,true,178.47,6,16.0445969,104.669996,09/13/2022,11/19/2022
4808,4,1,3,shared,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",76 Briar Crest Pass,false,true,false,false,false,281.32,8,-7.3055182,110.4947314,09/06/2022,11/21/2022
4809,2,3,3,cabin,Integer a nibh.,791 Novick Way,false,false,true,false,false,796.21,9,47.0171563,-68.1430273,09/21/2022,11/26/2022
4810,3,2,4,hotel,Nulla mollis molestie lorem. Quisque ut erat.,5 Pawling Plaza,true,true,true,true,true,692.27,3,19.6775122,-99.0329594,09/22/2022,10/02/2022
4811,4,1,5,cabin,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.,825 Barnett Terrace,true,false,false,true,false,694.43,10,55.4055305,38.2447393,09/08/2022,12/30/2022
4812,1,1,1,apartment,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",4 East Junction,false,true,true,false,false,793.17,1,38.042805,114.514893,09/01/2022,12/21/2022
4813,2,2,2,mansion,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",47658 Maryland Hill,true,false,true,false,false,473.53,8,8.3793172,124.8830509,09/17/2022,12/30/2022
4814,5,2,3,apartment,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",8984 Shelley Lane,true,true,true,false,false,939.28,4,59.8271777,10.7948784,09/08/2022,11/13/2022
4815,2,4,4,cabin,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.,5379 Mayer Plaza,true,true,false,true,false,143.96,6,50.2837307,2.7425682,09/06/2022,10/08/2022
4816,5,2,2,condo,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,393 Oakridge Plaza,true,false,true,true,true,264.55,5,-34.5727938,-58.5041922,09/06/2022,12/30/2022
4817,1,2,5,rv,Suspendisse accumsan tortor quis turpis.,2 Bashford Parkway,true,true,true,true,false,248.71,6,22.919769,113.618216,09/14/2022,10/02/2022
4818,4,2,1,condo,In quis justo.,651 Brentwood Terrace,false,true,true,false,false,170.46,5,36.1364291,139.3741999,09/10/2022,12/01/2022
4819,1,1,4,condo,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",265 Sachtjen Hill,true,false,false,false,true,498.03,4,7.6,-80.733333,09/09/2022,12/17/2022
4820,4,2,4,condo,Donec ut dolor.,960 Green Ridge Point,true,false,true,false,false,788.5,10,-8.2151612,112.6109257,09/11/2022,12/17/2022
4821,3,2,4,hotel,Maecenas pulvinar lobortis est. Phasellus sit amet erat.,5 Novick Terrace,false,false,false,true,true,203.03,4,51.725198,75.3150685,09/19/2022,10/24/2022
4822,1,3,5,condo,Proin interdum mauris non ligula pellentesque ultrices.,40 Corry Pass,true,false,true,false,true,69.51,3,14.5560877,121.0155081,09/19/2022,10/20/2022
4823,2,2,2,shared,Morbi vel lectus in quam fringilla rhoncus.,35168 Dakota Place,true,true,true,true,true,664.57,4,51.1347637,133.0393804,09/04/2022,11/27/2022
4824,1,5,4,mansion,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",088 Melby Street,true,true,false,false,false,229.23,7,4.1874673,19.8752578,09/13/2022,12/13/2022
4825,3,4,1,rv,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",555 Spenser Alley,false,true,false,true,false,485.97,9,-4.0078909,-79.2112769,09/21/2022,10/01/2022
4826,1,4,2,condo,Etiam faucibus cursus urna.,81139 2nd Pass,true,true,false,true,false,286.5,1,0.3475964,32.5825197,09/17/2022,11/19/2022
4827,4,1,3,hotel,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,081 Summer Ridge Pass,true,false,true,true,true,752.99,6,40.7886028,-81.4251512,09/20/2022,11/20/2022
4828,2,2,4,mansion,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,91926 Browning Trail,false,false,false,false,true,830.25,10,-6.1493907,143.6474817,09/15/2022,12/14/2022
4829,4,2,4,hotel,Phasellus in felis. Donec semper sapien a libero. Nam dui.,5767 Nelson Circle,false,true,false,true,false,471.03,1,47.692143,34.0079801,09/09/2022,11/05/2022
4830,2,5,2,rv,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",9205 Sage Hill,true,false,false,false,true,724.01,1,18.6642304,105.7556564,09/06/2022,11/13/2022
4831,1,5,1,hotel,In sagittis dui vel nisl. Duis ac nibh.,08 Vermont Plaza,false,true,false,false,true,299.54,5,-19.7333431,-43.9341408,09/16/2022,10/23/2022
4832,4,1,3,condo,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",35628 Rigney Trail,false,true,false,true,true,426.1,4,37.1702603,49.4017092,09/08/2022,11/06/2022
4833,3,5,2,shared,Fusce consequat.,199 Corry Parkway,false,false,false,false,false,256.39,6,-7.1989224,107.9072626,09/09/2022,10/07/2022
4834,2,2,3,cabin,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",5 Arrowood Park,true,false,true,true,false,896.97,4,7.3275252,122.8946032,09/14/2022,11/04/2022
4835,2,4,2,hotel,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.,269 Mendota Hill,true,true,false,true,true,777.22,2,45.5000316,9.1690428,09/06/2022,12/22/2022
4836,1,2,4,shared,Aliquam erat volutpat. In congue.,87765 Towne Court,true,false,false,false,false,718.72,6,28.174872,116.577562,09/17/2022,12/09/2022
4837,3,3,1,mansion,Morbi a ipsum. Integer a nibh. In quis justo.,892 Cody Trail,true,true,true,false,true,85.12,4,38.8525512,-94.4079213,09/14/2022,10/31/2022
4838,2,1,3,cabin,Nunc purus. Phasellus in felis. Donec semper sapien a libero.,9 Pond Drive,false,true,false,false,false,449.61,5,13.514118,144.835735,09/19/2022,11/21/2022
4839,2,5,4,apartment,Suspendisse potenti. Cras in purus eu magna vulputate luctus.,941 Sage Hill,false,true,false,false,true,567.33,2,48.1772789,6.400366,09/08/2022,10/01/2022
4840,4,3,1,rv,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",607 Forest Dale Drive,false,true,true,true,true,888.48,1,7.5292285,125.6879765,09/13/2022,11/24/2022
